,ageRestriction,displayName,end,id,location,performance,popularity,series,start,status,type,uri,venue
0,,"Negative Creeps at Empire Music Hall (April 21, 2018)",,31952824,"{'city': 'Belfast, UK', 'lat': 54.5882682, 'lng': -5.9329484}","[{'displayName': 'Negative Creeps', 'billingIndex': 1, 'billing': 'headline', 'artist': {'displayName': 'Negative Creeps', 'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:97c5403d-f4ad-4bbe-ad82-07a94249d42d.json', 'mbid': '97c5403d-f4ad-4bbe-ad82-07a94249d42d'}], 'uri': 'http://www.songkick.com/artists/196463-negative-creeps?utm_source=47927&utm_medium=partner', 'id': 196463}, 'id': 61623569}]",1.3e-05,,"{'datetime': '2018-04-21T20:30:00+0100', 'time': '20:30:00', 'date': '2018-04-21'}",ok,Concert,http://www.songkick.com/concerts/31952824-negative-creeps-at-empire-music-hall?utm_source=47927&utm_medium=partner,"{'displayName': 'Empire Music Hall', 'lat': 54.5882682, 'lng': -5.9329484, 'metroArea': {'displayName': 'Belfast', 'country': {'displayName': 'UK'}, 'uri': 'http://www.songkick.com/metro_areas/24523-uk-belfast?utm_source=47927&utm_medium=partner', 'id': 24523}, 'uri': 'http://www.songkick.com/venues/7785-empire-music-hall?utm_source=47927&utm_medium=partner', 'id': 7785}"
1,,"John Spillane at Hill of The O'Neill & Ranfurly House Arts Centre (April 21, 2018)",,32766854,"{'city': 'Dungannon, UK', 'lat': 54.5167, 'lng': -6.75}","[{'displayName': 'John Spillane', 'billingIndex': 1, 'billing': 'headline', 'artist': {'displayName': 'John Spillane', 'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:dc6f5c4a-8cc0-46c0-89ea-2f1ba1754df3.json', 'mbid': 'dc6f5c4a-8cc0-46c0-89ea-2f1ba1754df3'}], 'uri': 'http://www.songkick.com/artists/324728-john-spillane?utm_source=47927&utm_medium=partner', 'id': 324728}, 'id': 63063059}]",0.000432,,"{'datetime': '2018-04-21T20:30:00+0100', 'time': '20:30:00', 'date': '2018-04-21'}",ok,Concert,http://www.songkick.com/concerts/32766854-john-spillane-at-hill-of-the-oneill-and-ranfurly-house-arts-centre?utm_source=47927&utm_medium=partner,"{'displayName': ""Hill of The O'Neill & Ranfurly House Arts Centre"", 'lat': None, 'lng': None, 'metroArea': {'displayName': 'Belfast', 'country': {'displayName': 'UK'}, 'uri': 'http://www.songkick.com/metro_areas/24523-uk-belfast?utm_source=47927&utm_medium=partner', 'id': 24523}, 'uri': 'http://www.songkick.com/venues/3796079-hill-of-the-oneill-and-ranfurly-house-arts-centre?utm_source=47927&utm_medium=partner', 'id': 3796079}"
2,,"Kaz Hawkins at Bardic Theatre (April 21, 2018) (CANCELLED) ",,32781804,"{'city': 'Dungannon, UK', 'lat': 54.5330738, 'lng': -6.8129076}","[{'displayName': 'Kaz Hawkins', 'billingIndex': 1, 'billing': 'headline', 'artist': {'displayName': 'Kaz Hawkins', 'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:5a050c82-4ff3-4781-9176-bf4ef8ef08ec.json', 'mbid': '5a050c82-4ff3-4781-9176-bf4ef8ef08ec'}], 'uri': 'http://www.songkick.com/artists/7738374-kaz-hawkins?utm_source=47927&utm_medium=partner', 'id': 7738374}, 'id': 63089504}]",5.2e-05,,"{'datetime': '2018-04-21T19:00:00+0100', 'time': '19:00:00', 'date': '2018-04-21'}",cancelled,Concert,http://www.songkick.com/concerts/32781804-kaz-hawkins-at-bardic-theatre?utm_source=47927&utm_medium=partner,"{'displayName': 'Bardic Theatre', 'lat': 54.5330738, 'lng': -6.8129076, 'metroArea': {'displayName': 'Belfast', 'country': {'displayName': 'UK'}, 'uri': 'http://www.songkick.com/metro_areas/24523-uk-belfast?utm_source=47927&utm_medium=partner', 'id': 24523}, 'uri': 'http://www.songkick.com/venues/3821944-bardic-theatre?utm_source=47927&utm_medium=partner', 'id': 3821944}"
3,,"Prayer Storm Music with Clayton and Olivia Webb at UT Belfast Church (April 21, 2018)",,32874619,"{'city': 'Belfast, UK', 'lat': 54.5873285, 'lng': -5.9103935}","[{'displayName': 'Prayer Storm Music', 'billingIndex': 1, 'billing': 'headline', 'artist': {'displayName': 'Prayer Storm Music', 'identifier': [], 'uri': 'http://www.songkick.com/artists/9407744-prayer-storm-music?utm_source=47927&utm_medium=partner', 'id': 9407744}, 'id': 63255499}, {'displayName': 'Clayton and Olivia Webb', 'billingIndex': 2, 'billing': 'support', 'artist': {'displayName': 'Clayton and Olivia Webb', 'identifier': [], 'uri': 'http://www.songkick.com/artists/9400029-clayton-and-olivia-webb?utm_source=47927&utm_medium=partner', 'id': 9400029}, 'id': 63255504}]",0.0,,"{'datetime': '2018-04-21T12:00:00+0100', 'time': '12:00:00', 'date': '2018-04-21'}",ok,Concert,http://www.songkick.com/concerts/32874619-prayer-storm-music-at-ut-belfast-church?utm_source=47927&utm_medium=partner,"{'displayName': 'UT Belfast Church', 'lat': 54.5873285, 'lng': -5.9103935, 'metroArea': {'displayName': 'Belfast', 'country': {'displayName': 'UK'}, 'uri': 'http://www.songkick.com/metro_areas/24523-uk-belfast?utm_source=47927&utm_medium=partner', 'id': 24523}, 'uri': 'http://www.songkick.com/venues/3805364-ut-belfast-church?utm_source=47927&utm_medium=partner', 'id': 3805364}"
0,,"Holotrop at Unknown venue (April 22, 2018)",,32387059,"{'city': 'Belfast, UK', 'lat': 54.597285, 'lng': -5.93012}","[{'billing': 'headline', 'displayName': 'Holotrop', 'artist': {'identifier': [], 'displayName': 'Holotrop', 'uri': 'http://www.songkick.com/artists/8424028-holotrop?utm_source=48067&utm_medium=partner', 'id': 8424028}, 'billingIndex': 1, 'id': 62369699}]",2e-06,,"{'datetime': None, 'time': None, 'date': '2018-04-22'}",ok,Concert,http://www.songkick.com/concerts/32387059-holotrop-at-unknown-venue?utm_source=48067&utm_medium=partner,"{'displayName': 'Unknown venue', 'lat': 54.597285, 'lng': -5.93012, 'uri': None, 'metroArea': {'displayName': 'Belfast', 'country': {'displayName': 'UK'}, 'uri': 'http://www.songkick.com/metro_areas/24523-uk-belfast?utm_source=48067&utm_medium=partner', 'id': 24523}, 'id': None}"
1,,"Nada Surf at Limelight 2 (April 22, 2018)",,32628004,"{'city': 'Belfast, UK', 'lat': 54.5935125, 'lng': -5.9287705}","[{'displayName': 'Nada Surf', 'billingIndex': 1, 'billing': 'headline', 'artist': {'displayName': 'Nada Surf', 'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:b9a2a9a6-7a40-48a6-bcb1-8eff5b89ad5b.json', 'mbid': 'b9a2a9a6-7a40-48a6-bcb1-8eff5b89ad5b'}], 'uri': 'http://www.songkick.com/artists/172227-nada-surf?utm_source=48067&utm_medium=partner', 'id': 172227}, 'id': 62803894}]",0.050197,,"{'datetime': '2018-04-22T20:00:00+0100', 'time': '20:00:00', 'date': '2018-04-22'}",ok,Concert,http://www.songkick.com/concerts/32628004-nada-surf-at-limelight-2?utm_source=48067&utm_medium=partner,"{'displayName': 'Limelight 2', 'lat': 54.5935125, 'lng': -5.9287705, 'metroArea': {'displayName': 'Belfast', 'country': {'displayName': 'UK'}, 'uri': 'http://www.songkick.com/metro_areas/24523-uk-belfast?utm_source=48067&utm_medium=partner', 'id': 24523}, 'uri': 'http://www.songkick.com/venues/2014884-limelight-2?utm_source=48067&utm_medium=partner', 'id': 2014884}"
2,,"Black Doldrums at Unknown venue (April 22, 2018)",,33204699,"{'city': 'Belfast, UK', 'lat': 54.597285, 'lng': -5.93012}","[{'displayName': 'Black Doldrums', 'billingIndex': 1, 'billing': 'headline', 'artist': {'displayName': 'Black Doldrums', 'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:e7749c58-3a4c-46d3-926d-70c8fd21dacc.json', 'mbid': 'e7749c58-3a4c-46d3-926d-70c8fd21dacc'}], 'uri': 'http://www.songkick.com/artists/8858139-black-doldrums?utm_source=48067&utm_medium=partner', 'id': 8858139}, 'id': 63867094}]",3.4e-05,,"{'datetime': '2018-04-22T19:00:00+0100', 'time': '19:00:00', 'date': '2018-04-22'}",ok,Concert,http://www.songkick.com/concerts/33204699-black-doldrums-at-unknown-venue?utm_source=48067&utm_medium=partner,"{'displayName': 'Unknown venue', 'lat': 54.597285, 'lng': -5.93012, 'metroArea': {'displayName': 'Belfast', 'country': {'displayName': 'UK'}, 'uri': 'http://www.songkick.com/metro_areas/24523-uk-belfast?utm_source=48067&utm_medium=partner', 'id': 24523}, 'uri': None, 'id': None}"
0,,"Rumours Of Fleetwood Mac at Birmingham Town Hall (April 13, 2018)",,31536879,"{'lat': 52.4792656, 'lng': -1.9029918, 'city': 'Birmingham, UK'}","[{'billingIndex': 1, 'billing': 'headline', 'artist': {'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:b6b8a637-e4f1-4d30-b400-2116e9182630.json', 'mbid': 'b6b8a637-e4f1-4d30-b400-2116e9182630'}], 'uri': 'http://www.songkick.com/artists/430675-rumours-of-fleetwood-mac?utm_source=47927&utm_medium=partner', 'id': 430675, 'displayName': 'Rumours Of Fleetwood Mac'}, 'id': 60918694, 'displayName': 'Rumours Of Fleetwood Mac'}]",0.000201,,"{'datetime': '2018-04-13T20:00:00+0100', 'time': '20:00:00', 'date': '2018-04-13'}",ok,Concert,http://www.songkick.com/concerts/31536879-rumours-of-fleetwood-mac-at-birmingham-town-hall?utm_source=47927&utm_medium=partner,"{'lat': 52.4792656, 'metroArea': {'country': {'displayName': 'UK'}, 'uri': 'http://www.songkick.com/metro_areas/24542-uk-birmingham?utm_source=47927&utm_medium=partner', 'id': 24542, 'displayName': 'Birmingham'}, 'lng': -1.9029918, 'uri': 'http://www.songkick.com/venues/1770-birmingham-town-hall?utm_source=47927&utm_medium=partner', 'id': 1770, 'displayName': 'Birmingham Town Hall'}"
1,,"The Neville Staple Band with Stranger Cole, The Paradimes, and Buster Shuffle at O2 Academy 2 Birmingham (April 13, 2018)",,31722464,"{'city': 'Birmingham, UK', 'lat': 52.4743255, 'lng': -1.8998971}","[{'displayName': 'The Neville Staple Band', 'billingIndex': 1, 'billing': 'headline', 'artist': {'displayName': 'The Neville Staple Band', 'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:59e4e566-a607-46ea-8522-715d3cb378e3.json', 'mbid': '59e4e566-a607-46ea-8522-715d3cb378e3'}], 'uri': 'http://www.songkick.com/artists/568235-neville-staple-band?utm_source=47927&utm_medium=partner', 'id': 568235}, 'id': 61234744}, {'displayName': 'Stranger Cole', 'billingIndex': 2, 'billing': 'support', 'artist': {'displayName': 'Stranger Cole', 'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:889fc007-3be8-4dc6-807a-490bdfe1a848.json', 'mbid': '889fc007-3be8-4dc6-807a-490bdfe1a848'}], 'uri': 'http://www.songkick.com/artists/236966-stranger-cole?utm_source=47927&utm_medium=partner', 'id': 236966}, 'id': 61234749}, {'displayName': 'The Paradimes', 'billingIndex': 3, 'billing': 'support', 'artist': {'displayName': 'The Paradimes', 'identifier': [], 'uri': 'http://www.songkick.com/artists/876308-paradimes?utm_source=47927&utm_medium=partner', 'id': 876308}, 'id': 61234754}, {'displayName': 'Buster Shuffle', 'billingIndex': 4, 'billing': 'support', 'artist': {'displayName': 'Buster Shuffle', 'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:fe450d86-b19d-4209-973d-064fe5b57c99.json', 'mbid': 'fe450d86-b19d-4209-973d-064fe5b57c99'}], 'uri': 'http://www.songkick.com/artists/645182-buster-shuffle?utm_source=47927&utm_medium=partner', 'id': 645182}, 'id': 61234759}]",0.001266,,"{'datetime': '2018-04-13T19:00:00+0100', 'time': '19:00:00', 'date': '2018-04-13'}",ok,Concert,http://www.songkick.com/concerts/31722464-neville-staple-band-at-o2-academy-2-birmingham?utm_source=47927&utm_medium=partner,"{'displayName': 'O2 Academy 2 Birmingham', 'lat': 52.4743255, 'lng': -1.8998971, 'metroArea': {'displayName': 'Birmingham', 'country': {'displayName': 'UK'}, 'uri': 'http://www.songkick.com/metro_areas/24542-uk-birmingham?utm_source=47927&utm_medium=partner', 'id': 24542}, 'uri': 'http://www.songkick.com/venues/348761-o2-academy-2-birmingham?utm_source=47927&utm_medium=partner', 'id': 348761}"
2,,"Dancing on Ice at Arena Birmingham (April 13, 2018)",,31989179,"{'city': 'Birmingham, UK', 'lat': 52.4826511, 'lng': -1.9187133}","[{'displayName': 'Dancing on Ice', 'billingIndex': 1, 'billing': 'headline', 'artist': {'displayName': 'Dancing on Ice', 'identifier': [], 'uri': 'http://www.songkick.com/artists/592814-dancing-on-ice?utm_source=47927&utm_medium=partner', 'id': 592814}, 'id': 61684024}]",4e-06,,"{'datetime': None, 'time': None, 'date': '2018-04-13'}",ok,Concert,http://www.songkick.com/concerts/31989179-dancing-on-ice-at-arena-birmingham?utm_source=47927&utm_medium=partner,"{'displayName': 'Arena Birmingham', 'lat': 52.4826511, 'lng': -1.9187133, 'metroArea': {'displayName': 'Birmingham', 'country': {'displayName': 'UK'}, 'uri': 'http://www.songkick.com/metro_areas/24542-uk-birmingham?utm_source=47927&utm_medium=partner', 'id': 24542}, 'uri': 'http://www.songkick.com/venues/17383-arena-birmingham?utm_source=47927&utm_medium=partner', 'id': 17383}"
3,,"The Virginmarys at The Actress & Bishop (April 13, 2018)",,32546519,"{'city': 'Birmingham, UK', 'lat': 52.4844186, 'lng': -1.904544}","[{'displayName': 'The Virginmarys', 'billingIndex': 1, 'billing': 'headline', 'artist': {'displayName': 'The Virginmarys', 'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:47035a1e-7137-4c92-9a74-88647d021efd.json', 'mbid': '47035a1e-7137-4c92-9a74-88647d021efd'}], 'uri': 'http://www.songkick.com/artists/1099272-virginmarys?utm_source=47927&utm_medium=partner', 'id': 1099272}, 'id': 62653529}]",0.007775,,"{'datetime': '2018-04-13T19:30:00+0100', 'time': '19:30:00', 'date': '2018-04-13'}",ok,Concert,http://www.songkick.com/concerts/32546519-virginmarys-at-actress-and-bishop?utm_source=47927&utm_medium=partner,"{'displayName': 'The Actress & Bishop', 'lat': 52.4844186, 'lng': -1.904544, 'metroArea': {'displayName': 'Birmingham', 'country': {'displayName': 'UK'}, 'uri': 'http://www.songkick.com/metro_areas/24542-uk-birmingham?utm_source=47927&utm_medium=partner', 'id': 24542}, 'uri': 'http://www.songkick.com/venues/545191-actress-and-bishop?utm_source=47927&utm_medium=partner', 'id': 545191}"
4,,"NOT3S at O2 Institute2 Birmingham (April 13, 2018)",,32576614,"{'city': 'Digbeth, UK', 'lat': 52.4759918, 'lng': -1.8899505}","[{'displayName': 'NOT3S', 'billingIndex': 1, 'billing': 'headline', 'artist': {'displayName': 'NOT3S', 'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:ef572aef-6d79-493c-9ffc-113dbc7296cc.json', 'mbid': 'ef572aef-6d79-493c-9ffc-113dbc7296cc'}], 'uri': 'http://www.songkick.com/artists/9079964-not3s?utm_source=47927&utm_medium=partner', 'id': 9079964}, 'id': 62708414}]",0.004997,,"{'datetime': '2018-04-13T18:00:00+0100', 'time': '18:00:00', 'date': '2018-04-13'}",ok,Concert,http://www.songkick.com/concerts/32576614-not3s-at-o2-institute2-birmingham?utm_source=47927&utm_medium=partner,"{'displayName': 'O2 Institute2 Birmingham', 'lat': 52.4759918, 'lng': -1.8899505, 'metroArea': {'displayName': 'Birmingham', 'country': {'displayName': 'UK'}, 'uri': 'http://www.songkick.com/metro_areas/24542-uk-birmingham?utm_source=47927&utm_medium=partner', 'id': 24542}, 'uri': 'http://www.songkick.com/venues/1029451-o2-institute2-birmingham?utm_source=47927&utm_medium=partner', 'id': 1029451}"
5,,"Jumanji with Bare Traps and Quinn at Sunflower Lounge (April 13, 2018)",,32675914,"{'city': 'Birmingham, UK', 'lat': 52.4761884, 'lng': -1.8975846}","[{'displayName': 'Jumanji', 'billingIndex': 1, 'billing': 'headline', 'artist': {'displayName': 'Jumanji', 'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:d2bc4fad-9280-4427-8589-90ca94f02b5d.json', 'mbid': 'd2bc4fad-9280-4427-8589-90ca94f02b5d'}, {'href': 'http://api.songkick.com/api/3.0/artists/mbid:d1560d93-bc50-450f-b417-41ff5d65d2b9.json', 'mbid': 'd1560d93-bc50-450f-b417-41ff5d65d2b9'}], 'uri': 'http://www.songkick.com/artists/1932532-jumanji?utm_source=47927&utm_medium=partner', 'id': 1932532}, 'id': 63094104}, {'displayName': 'Bare Traps', 'billingIndex': 2, 'billing': 'support', 'artist': {'displayName': 'Bare Traps', 'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:619b4080-abb7-428f-8629-d843204bef6b.json', 'mbid': '619b4080-abb7-428f-8629-d843204bef6b'}], 'uri': 'http://www.songkick.com/artists/8486233-bare-traps?utm_source=47927&utm_medium=partner', 'id': 8486233}, 'id': 62894334}, {'displayName': 'Quinn', 'billingIndex': 3, 'billing': 'support', 'artist': {'displayName': 'Quinn', 'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:42e9d936-cd3f-46a2-af28-c14f1f5aca13.json', 'mbid': '42e9d936-cd3f-46a2-af28-c14f1f5aca13'}], 'uri': 'http://www.songkick.com/artists/321599-quinn?utm_source=47927&utm_medium=partner', 'id': 321599}, 'id': 62894339}]",0.001089,,"{'datetime': '2018-04-13T19:30:00+0100', 'time': '19:30:00', 'date': '2018-04-13'}",ok,Concert,http://www.songkick.com/concerts/32675914-jumanji-at-sunflower-lounge?utm_source=47927&utm_medium=partner,"{'displayName': 'Sunflower Lounge', 'lat': 52.4761884, 'lng': -1.8975846, 'metroArea': {'displayName': 'Birmingham', 'country': {'displayName': 'UK'}, 'uri': 'http://www.songkick.com/metro_areas/24542-uk-birmingham?utm_source=47927&utm_medium=partner', 'id': 24542}, 'uri': 'http://www.songkick.com/venues/8923-sunflower-lounge?utm_source=47927&utm_medium=partner', 'id': 8923}"
6,,"Oddity Road with The Clause and Candid at The Victoria (April 13, 2018)",,32907194,"{'city': 'Birmingham, UK', 'lat': 52.4765279, 'lng': -1.9011767}","[{'displayName': 'Oddity Road', 'billingIndex': 1, 'billing': 'headline', 'artist': {'displayName': 'Oddity Road', 'identifier': [], 'uri': 'http://www.songkick.com/artists/8921899-oddity-road?utm_source=47927&utm_medium=partner', 'id': 8921899}, 'id': 63315399}, {'displayName': 'The Clause', 'billingIndex': 2, 'billing': 'support', 'artist': {'displayName': 'The Clause', 'identifier': [], 'uri': 'http://www.songkick.com/artists/8919209-clause?utm_source=47927&utm_medium=partner', 'id': 8919209}, 'id': 63315404}, {'displayName': 'Candid', 'billingIndex': 3, 'billing': 'support', 'artist': {'displayName': 'Candid', 'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:ea0ef378-0efc-40a5-b8b3-28335dce3fa0.json', 'mbid': 'ea0ef378-0efc-40a5-b8b3-28335dce3fa0'}], 'uri': 'http://www.songkick.com/artists/410852-candid?utm_source=47927&utm_medium=partner', 'id': 410852}, 'id': 63315409}]",0.000416,,"{'datetime': '2018-04-13T19:00:00+0100', 'time': '19:00:00', 'date': '2018-04-13'}",ok,Concert,http://www.songkick.com/concerts/32907194-oddity-road-at-victoria?utm_source=47927&utm_medium=partner,"{'displayName': 'The Victoria', 'lat': 52.4765279, 'lng': -1.9011767, 'metroArea': {'displayName': 'Birmingham', 'country': {'displayName': 'UK'}, 'uri': 'http://www.songkick.com/metro_areas/24542-uk-birmingham?utm_source=47927&utm_medium=partner', 'id': 24542}, 'uri': 'http://www.songkick.com/venues/46616-victoria?utm_source=47927&utm_medium=partner', 'id': 46616}"
7,,"Sarah Moule and Simon Wallace at Ombersley Memorial Hall (April 13, 2018)",,33125314,"{'city': 'Droitwich Spa, UK', 'lat': 52.2760015, 'lng': -2.2311748}","[{'displayName': 'Sarah Moule', 'billingIndex': 1, 'billing': 'headline', 'artist': {'displayName': 'Sarah Moule', 'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:e9b5dca8-88cc-464e-b837-3983401c32e6.json', 'mbid': 'e9b5dca8-88cc-464e-b837-3983401c32e6'}], 'uri': 'http://www.songkick.com/artists/129356-sarah-moule?utm_source=47927&utm_medium=partner', 'id': 129356}, 'id': 63713974}, {'displayName': 'Simon Wallace', 'billingIndex': 2, 'billing': 'headline', 'artist': {'displayName': 'Simon Wallace', 'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:55fc5fdc-f1c9-467b-8572-7cfb4db1b1ed.json', 'mbid': '55fc5fdc-f1c9-467b-8572-7cfb4db1b1ed'}], 'uri': 'http://www.songkick.com/artists/1231128-simon-wallace?utm_source=47927&utm_medium=partner', 'id': 1231128}, 'id': 63713979}]",1.8e-05,,"{'datetime': '2018-04-13T19:00:00+0100', 'time': '19:00:00', 'date': '2018-04-13'}",ok,Concert,http://www.songkick.com/concerts/33125314-sarah-moule-at-ombersley-memorial-hall?utm_source=47927&utm_medium=partner,"{'displayName': 'Ombersley Memorial Hall', 'lat': 52.2760015, 'lng': -2.2311748, 'metroArea': {'displayName': 'Birmingham', 'country': {'displayName': 'UK'}, 'uri': 'http://www.songkick.com/metro_areas/24542-uk-birmingham?utm_source=47927&utm_medium=partner', 'id': 24542}, 'uri': 'http://www.songkick.com/venues/3827019-ombersley-memorial-hall?utm_source=47927&utm_medium=partner', 'id': 3827019}"
8,,"Nuns Of The Tundra with The Winchester, Thousand Mountains, and Dead Dads Club at O2 Institute3 (April 13, 2018)",,33139769,"{'city': 'Birmingham, UK', 'lat': 52.4755611, 'lng': -1.887442}","[{'displayName': 'Nuns Of The Tundra', 'billingIndex': 1, 'billing': 'headline', 'artist': {'displayName': 'Nuns Of The Tundra', 'identifier': [], 'uri': 'http://www.songkick.com/artists/8589349-nuns-of-the-tundra?utm_source=47927&utm_medium=partner', 'id': 8589349}, 'id': 63837009}, {'displayName': 'The Winchester', 'billingIndex': 2, 'billing': 'support', 'artist': {'displayName': 'The Winchester', 'identifier': [{'href': 'http://api.songkick.com/api/3.0/artists/mbid:d9ad50bb-4ead-444a-a4b1-8afc1b19776c.json', 'mbid': 'd9ad50bb-4ead-444a-a4b1-8afc1b19776c'}], 'uri': 'http://www.songkick.com/artists/805706-winchester?utm_source=47927&utm_medium=partner', 'id': 805706}, 'id': 63740319}, {'displayName': 'Thousand Mountains', 'billingIndex': 3, 'billing': 'support', 'artist': {'displayName': 'Thousand Mountains', 'identifier': [], 'uri': 'http://www.songkick.com/artists/8919129-thousand-mountains?utm_source=47927&utm_medium=partner', 'id': 8919129}, 'id': 63740324}, {'displayName': 'Dead Dads Club', 'billingIndex': 4, 'billing': 'support', 'artist': {'displayName': 'Dead Dads Club', 'identifier': [], 'uri': 'http://www.songkick.com/artists/9156639-dead-dads-club?utm_source=47927&utm_medium=partner', 'id': 9156639}, 'id': 63740314}]",0.000109,,"{'datetime': None, 'time': None, 'date': '2018-04-13'}",ok,Concert,http://www.songkick.com/concerts/33139769-nuns-of-the-tundra-at-o2-institute3?utm_source=47927&utm_medium=partner,"{'displayName': 'O2 Institute3', 'lat': 52.4755611, 'lng': -1.887442, 'metroArea': {'displayName': 'Birmingham', 'country': {'displayName': 'UK'}, 'uri': 'http://www.songkick.com/metro_areas/24542-uk-birmingham?utm_source=47927&utm_medium=partner', 'id': 24542}, 'uri': 'http://www.songkick.com/venues/1088401-o2-institute3?utm_source=47927&utm_medium=partner', 'id': 1088401}"
