osm_id,name,ref,type,oneway,bridge,maxspeed,WKT,x1,y1,x2,y2
4254013,Great Windmill Street,,unclassified,1,0,,,529591.16,180762.13,529524.81,180863.92
4254044,Lexington Street,,unclassified,0,0,,,529432.19,181030.06,529407.41,181030.06
4254055,,,footway,0,0,,,530311.89,182086.46,530294.01,182086.46
4254056,Guilford Place,,unclassified,1,0,20,,530569.58,182171.09,530548.17,182190.91
4254070,Short's Gardens,,unclassified,1,0,20,,530300.91,181259.76,530150.27,181166.99
4254072,Boswell Street,,unclassified,1,0,20,,530418.97,181903.04,530534.92,181761.04
4254074,Barbon Close,,unclassified,0,0,20,,530463.44,181952.05,530476.56,181952.05
4254075,Orde Hall Street,,residential,1,0,20,,530610.00,181957.32,530559.25,182029.84
4254080,Portman Street,A41,primary,1,0,30,,528055.42,181048.01,528051.70,181048.01
4254081,Bryanston Street,,residential,0,0,30,,528028.23,181110.45,527861.02,181093.29
4254084,Montagu Street,,unclassified,0,0,,,527870.58,181257.22,527875.64,181257.22
4254100,Carting Lane,,steps,0,0,,,530472.99,180715.64,530470.82,180715.64
4254101,Adam Street,,unclassified,0,0,,,530456.84,180588.38,530382.89,180678.89
4254102,,,footway,0,0,,,530454.65,180591.82,530458.72,180591.82
4254105,Adelphi Terrace,,unclassified,0,0,,,530456.84,180580.52,530452.07,180580.52
4254106,Robert Street,,unclassified,1,0,,,530398.25,180589.27,530359.49,180589.27
4254108,John Adam Street,,unclassified,0,0,,,530418.00,180589.27,530359.49,180589.27
4254109,Durham House Street,,unclassified,0,0,,,530341.79,180599.40,530367.95,180638.45
4254110,Durham House Street,,steps,0,0,,,530354.28,180638.45,530367.95,180638.45
4254112,Lower Robert Street,,service,1,0,,,530345.31,180551.18,530349.36,180551.18
4254113,York Buildings,,unclassified,0,0,,,530325.45,180546.62,530378.12,180512.97
4254114,,,footway,0,0,,,530276.29,180607.28,530287.74,180598.56
4254117,York Place,,footway,0,0,,,530243.99,180547.10,530277.25,180547.10
4254119,,,steps,0,0,,,530334.89,180439.55,530335.56,180439.55
4254120,Golden Jubilee Bridge,,footway,0,1,,,530705.91,180337.62,530416.34,180349.27
4254121,Hungerford Bridge,,steps,0,0,,,530422.94,180350.41,530417.70,180350.41
4254122,,,footway,0,0,,,530353.21,180316.97,530372.03,180316.97
4254123,Golden Jubilee Bridge,,footway,0,1,,,530391.66,180173.69,530685.42,180173.69
4254943,Upper Wimpole Street,,tertiary,1,0,30,,528504.50,181903.10,528468.86,181903.10
4254949,Great Portland Street,B506,secondary,1,0,30,,528847.94,182126.29,528841.87,182167.37
4254950,Great Portland Street,A4201,primary,1,0,30,,528892.58,182185.30,528882.16,182166.16
4254981,Denman Street,,unclassified,1,0,,,529481.47,180743.50,529591.16,180739.87
4255096,Regent Street,A4201,primary,1,0,30,,528958.85,181458.26,528974.05,181417.40
4255097,Regent Street,A4201,primary,1,0,30,,529031.86,181214.94,529020.15,181214.94
4255102,Queen Anne Street,,unclassified,0,0,,,528501.58,181513.35,528758.56,181565.49
4255472,New Inn Passage,,footway,0,0,,,530781.44,181107.69,530806.79,181097.05
4255475,Clare Market,,unclassified,0,0,,,530749.83,181174.95,530763.82,181174.95
4255477,Clement's Inn Passage,,steps,0,0,,,530846.27,181152.68,530849.79,181152.68
4255493,Gate Street,,pedestrian,0,0,,,530540.18,181489.49,530609.42,181482.55
4255551,Weymouth Street,,tertiary,1,0,30,,528327.89,181740.63,528504.50,181783.83
4256032,Gresse Street,,residential,0,0,,,529571.76,181520.05,529667.77,181465.10
4256033,Stephen Street,,residential,0,0,,,529627.46,181543.17,529680.94,181547.78
4256034,Hanway Street,,service,1,0,30,,529666.22,181366.03,529672.72,181407.37
4256035,Hanway Place,,service,0,0,30,,529672.72,181418.52,529728.94,181462.21
4256036,Percy Street,,unclassified,1,0,20,,529546.81,181630.70,529674.45,181638.86
4256081,Duke Street,,unclassified,1,0,,,528374.02,181105.03,528371.01,181105.03
4256090,Windmill Street,,unclassified,1,0,20,,529586.55,181651.02,529512.93,181602.47
4256128,Chitty Street,,unclassified,0,0,,,529346.93,181876.18,529415.06,181901.53
4256129,Maple Street,,unclassified,1,0,20,,529146.73,181951.73,529157.63,181951.73
4256183,Fitzroy Street,,residential,1,0,20,,529195.34,182073.98,529238.02,182011.63
4256184,Grafton Way,,residential,0,0,20,,529124.44,182028.67,529084.79,182004.40
4256251,Duck Lane,,unclassified,0,0,,,529523.49,181056.99,529546.97,181056.99
4256252,St. Anne's Court,,footway,0,0,,,529539.46,181134.76,529632.60,181183.80
4256271,Greenwell Street,,unclassified,0,0,,,528911.58,182088.00,529003.03,182108.03
4256272,Carburton Street,,unclassified,0,0,,,528891.78,181992.86,528984.79,182006.31
4256274,Gosfield Street,,unclassified,0,0,,,529000.09,181648.34,529041.78,181648.34
4256286,Little Titchfield Street,,unclassified,1,0,30,,529029.39,181562.43,529120.32,181562.43
4256301,Market Court,,unclassified,0,0,,,529165.17,181310.75,529155.88,181310.75
4256302,Eastcastle Street,,unclassified,1,0,,,529396.60,181417.39,529338.08,181407.74
4256344,Langham Street,,pedestrian,0,0,,,528918.44,181619.22,528946.72,181619.22
4256345,Candover Street,,unclassified,1,0,,,529191.81,181676.46,529160.53,181701.43
4256397,Berners Street,,unclassified,0,0,30,,529443.75,181327.98,529396.60,181427.03
4256398,Newman Street,,unclassified,0,0,,,529527.36,181342.40,529476.52,181451.32
4256413,Goodge Place,,service,0,0,,,529337.94,181636.85,529333.64,181636.85
4256421,Wells Street,,unclassified,1,0,,,529130.79,181579.29,529381.57,181308.70
4256487,Booth's Place,,service,0,0,,,529241.51,181532.44,529285.89,181548.84
4256488,Bywell Place,,unclassified,0,0,,,529170.57,181569.95,529153.46,181569.95
4256489,Bourlet Close,,unclassified,0,0,,,529171.48,181631.87,529181.73,181631.87
4256490,Nassau Street,,unclassified,1,0,,,529258.68,181680.22,529201.33,181680.22
4256528,Embankment Place,,service,0,0,,,530382.09,180378.40,530380.87,180378.40
4256531,Charing Cross,A4,primary,0,0,30,,530032.80,180358.30,530030.72,180358.30
4256532,The Arches,,footway,0,0,,,530299.37,180461.80,530245.34,180410.53
4256533,Craven Passage,,steps,0,0,,,530245.34,180404.86,530241.32,180404.86
4256534,Craven Street,,residential,1,0,30,,530183.01,180393.44,530310.13,180320.95
4256536,Corner House Street,,unclassified,1,0,,,530160.04,180431.19,530183.01,180431.19
4256537,Northumberland Street,,footway,0,0,,,530114.46,180406.12,530160.04,180406.12
4256538,Northumberland Street,,unclassified,0,0,30,,530198.36,180354.92,530160.04,180406.12
4256544,Craig's Court,,service,0,0,,,530064.09,180311.22,530116.22,180300.40
4256545,Great Scotland Yard,,unclassified,0,0,,,530085.43,180231.95,530093.67,180231.95
4256546,Great Scotland Yard,,unclassified,0,0,,,530112.45,180246.02,530121.78,180246.02
4256565,Rathbone Street,,unclassified,0,0,,,529546.81,181546.41,529540.04,181546.41
4256640,Scala Street,,unclassified,0,0,20,,529411.89,181804.31,529486.26,181804.31
4256728,Charlotte Place,,pedestrian,0,0,,,529406.88,181626.24,529441.51,181626.24
4256796,Scotland Place,,unclassified,0,0,,,530171.29,180227.69,530188.22,180227.69
4256797,Whitehall Place,,unclassified,0,0,,,530109.33,180227.69,530188.22,180227.69
4256865,Bedford Row,,unclassified,1,0,20,,530844.66,181704.85,530866.06,181707.25
4256866,Brownlow Street,,unclassified,1,0,20,,530866.06,181698.44,530881.60,181669.82
4256868,Hand Court,,footway,0,0,,,530823.27,181687.36,530857.76,181597.99
4256871,Red Lion Square,,unclassified,1,0,20,,530553.00,181734.96,530572.85,181662.98
4256876,Procter Street,A40,primary,1,0,20,,530572.85,181648.69,530596.96,181589.05
4256877,Fisher Street,,construction,1,0,,,530496.49,181611.14,530525.34,181620.59
4256878,Catton Street,,unclassified,1,0,20,,530590.78,181612.12,530502.00,181583.27
4256918,Bedford Row,,unclassified,0,0,20,,530772.62,181801.38,530844.66,181702.25
4256958,Horse Guards Parade,,pedestrian,0,0,,,530041.80,180131.88,530041.80,180169.42
4256982,Lincoln's Inn Fields,,unclassified,1,0,20,,530858.20,181432.90,530885.62,181432.90
4256991,Theobalds Road,A40,primary,1,0,20,,530467.92,181705.09,530495.68,181721.09
4257020,Fitzroy Street,,residential,0,0,20,,529083.69,182203.03,529106.82,182203.03
4257021,Fitzroy Square,,service,0,0,,,529077.42,182035.41,529144.30,182148.34
4257022,Conway Street,,unclassified,0,0,20,,529003.81,182174.36,529029.80,182174.36
4257116,Fitzroy Square,,pedestrian,0,0,,,529077.42,182035.41,529077.42,182103.24
4257222,Park Square East,,unclassified,0,0,,,528755.54,182218.88,528768.49,182214.47
4257223,Park Square West,,unclassified,0,0,,,528542.54,182157.46,528587.01,182144.22
4257224,Brunswick Place,,unclassified,0,0,,,528475.04,182229.52,528484.37,182222.85
4257225,Park Square Mews,,unclassified,0,0,,,528488.15,182215.26,528504.07,182157.70
4257226,York Terrace East,,unclassified,1,0,,,528484.37,182217.20,528255.84,182146.97
4257227,Macfarren Place,,unclassified,1,0,,,528350.23,182162.82,528357.79,182150.66
4257228,York Terrace West,,unclassified,1,0,,,528076.74,182089.98,528043.03,182080.40
4257229,Nottingham Terrace,,unclassified,0,0,,,528216.58,182093.99,528228.72,182093.99
4257230,Allsop Place,,tertiary,1,0,30,,527851.76,182198.27,527883.57,182183.21
4257231,Cornwall Terrace Mews,,unclassified,0,0,,,527894.17,182187.12,528022.38,182101.02
4257246,Osnaburgh Terrace,A4201,primary,1,0,20,,528839.07,182300.86,528861.08,182285.80
4257247,Osnaburgh Street,A4201,primary,1,0,30,,528909.20,182270.32,528905.10,182246.86
4257261,York Gate,,unclassified,1,0,,,528302.67,182077.53,528265.74,182084.91
4257817,,A4201,primary,1,0,30,,528865.93,182146.71,528841.87,182167.37
4257851,D'Arblay Street,,unclassified,1,0,,,529450.07,181193.12,529500.10,181207.12
4258925,St. Giles Passage,,unclassified,0,0,20,,530007.74,181177.05,529965.03,181188.95
4258928,Hanover Square,,tertiary,1,0,30,,528927.66,181062.44,528932.24,181068.06
4258929,Dering Street,,construction,0,0,,,528765.98,181089.76,528778.94,181089.76
4258930,Swallow Place,,unclassified,0,0,,,529002.20,181215.16,528984.74,181215.16
4258931,Princes Street,,unclassified,0,0,,,528920.28,181142.15,529002.20,181156.62
4258932,Hanover Street,,tertiary,1,0,30,,529057.29,181089.99,528993.27,181070.72
4258936,Harewood Place,,tertiary,1,0,30,,528884.84,181157.87,528875.81,181157.87
4258960,Flichcroft Street,,footway,0,0,,,529877.31,181174.62,529920.78,181208.96
4258961,Flitchcroft Street,,residential,0,0,20,,529937.13,181268.23,529926.48,181284.77
4258962,New Compton Street,,residential,1,0,20,,530030.35,181274.02,529954.32,181146.39
4258963,Stacey Street,,residential,0,0,20,,529975.49,181146.39,529929.50,181193.60
4258964,Phoenix Street,,residential,1,0,20,,529942.59,181168.24,529883.72,181137.91
4259083,Lancashire Court,,footway,0,0,,,528755.75,180960.38,528799.88,180921.16
4259090,Pollen Street,,service,1,0,,,529029.07,181019.86,528993.27,181070.72
4259091,Maddox Street,,tertiary,1,0,30,,529075.48,181057.10,528986.55,180952.60
4259122,Mason's Arms Mews,,service,0,0,,,528994.76,180969.15,528973.45,181003.45
4259126,Mill Street,,unclassified,1,0,,,529041.24,180932.85,528986.55,180952.60
4259131,Conduit Street,B406,secondary,0,0,30,,528943.16,180786.01,528983.55,180824.56
4259136,Bruton Lane,,unclassified,1,0,,,528903.86,180749.12,528904.92,180749.12
4259137,Hay Hill,,unclassified,1,0,30,,528958.01,180531.98,528890.44,180526.21
4259139,Grafton Street,,unclassified,1,0,30,,528962.72,180632.64,528958.01,180572.43
4259144,Albemarle Street,,unclassified,1,0,30,,529135.08,180500.80,528962.72,180660.46
4259161,Bucknall Street,,service,0,0,20,,529943.85,181345.78,530039.99,181406.74
4259165,Bateman's Buildings,,footway,0,0,,,529720.68,181125.77,529757.72,181123.56
4259178,Denmark Street,,unclassified,1,0,20,,529942.85,181293.97,529856.47,181226.23
4259238,Brook Street,,unclassified,1,0,30,,528440.91,180891.30,528589.19,180933.62
4259243,Carlisle Street,,footway,0,0,,,529565.58,181201.32,529578.00,181201.32
4259244,Sheraton Street,,residential,1,0,,,529565.58,181195.03,529505.96,181195.03
4259245,D'Arblay Street,,unclassified,1,0,,,529450.07,181155.63,529378.12,181143.93
4259249,Savile Row,,unclassified,0,0,,,529041.24,180888.73,529096.68,180826.32
4259250,Wardour Mews,,service,0,0,,,529474.76,181131.68,529508.96,181131.68
4259262,Boyle Street,,unclassified,0,0,,,529051.16,180839.45,529088.01,180839.45
4259266,Clifford Street,,unclassified,1,0,30,,528987.21,180720.52,529078.72,180768.00
4259267,Livonia Street,,unclassified,0,0,,,529430.63,181106.62,529480.66,181125.40
4259268,Old Burlington Street,,unclassified,1,0,30,,529051.16,180768.00,529157.38,180650.94
4259269,Cork Street,,unclassified,1,0,30,,529110.92,180649.26,529035.04,180737.96
4259271,New Burlington Street,,unclassified,1,0,,,529096.68,180876.14,529186.16,180884.23
4259292,Ramillies Street,,footway,0,0,,,529205.29,181271.98,529206.85,181271.98
4259293,Ramillies Place,,unclassified,0,0,,,529157.60,181220.23,529259.91,181233.28
4259294,Hills Place,,unclassified,1,0,,,529127.90,181264.52,529137.06,181259.08
4259295,Argyll Street,,pedestrian,0,0,,,529072.87,181217.55,529106.71,181169.29
4259296,Little Argyll Street,,unclassified,1,0,,,529106.71,181155.33,529047.14,181136.62
4259311,New Burlington Place,,residential,0,0,,,529135.19,180898.56,529062.63,180882.20
4259329,Old Cavendish Street,,footway,0,0,,,528765.65,181197.22,528760.25,181197.22
4259337,Chapel Place,,footway,0,0,,,528640.96,181221.03,528711.11,181163.71
4259346,Little Marlborough Street,,unclassified,0,0,,,529134.88,181056.93,529199.84,181083.75
4259347,Foubert's Place,,pedestrian,0,0,,,529118.67,181007.45,529206.62,181062.79
4259348,Great Marlborough Street,,pedestrian,0,0,,,529200.81,181083.75,529207.09,181126.22
4259349,Fouberts Place,,pedestrian,0,0,,,529206.62,181066.24,529236.67,181082.47
4259350,Newburgh Street,,pedestrian,1,0,,,529277.16,181024.43,529236.67,181082.47
4259351,Lowndes Court,,pedestrian,0,0,,,529223.17,181043.28,529250.41,181060.56
4259352,Marlborough Court,,pedestrian,0,0,,,529233.25,181027.96,529261.25,181044.15
4259353,Ganton Street,,pedestrian,0,0,,,529203.61,180964.87,529249.86,181000.46
4259354,Dufour's Place,,unclassified,0,0,,,529350.10,181060.83,529369.53,181017.97
4259355,Kingly Court,,pedestrian,0,0,,,529259.85,180889.22,529295.04,180889.22
4259356,Tenison Court,,pedestrian,0,0,,,529186.16,180896.69,529234.44,180924.40
4259443,Gee's Place,,footway,0,0,,,528475.64,181118.78,528474.81,181118.78
4259445,Barrett Street,,unclassified,1,0,,,528424.39,181181.23,528349.96,181169.04
4259446,James Street,B524,secondary,1,0,30,,528395.24,181290.34,528452.17,181108.19
4259447,Bird Street,,footway,0,0,,,528414.61,181120.52,528411.59,181120.52
4259448,Bird Street,,unclassified,0,0,,,528392.00,181120.52,528411.59,181120.52
4259449,Picton Place,,unclassified,0,0,,,528334.96,181233.98,528410.11,181233.98
4259450,Gray's Yard,,service,0,0,,,528402.55,181256.98,528395.64,181256.98
4259451,Edwards Mews,,service,1,0,,,528327.49,181217.19,528166.20,181187.77
4260254,Bedford Court,,service,0,0,,,530164.41,180731.12,530210.85,180726.78
4260255,Bedford Court,,footway,0,0,,,530206.57,180737.97,530247.43,180762.21
4260256,May's Court,,pedestrian,0,0,,,530079.63,180714.49,530165.34,180714.49
4260257,Brydges Place,,footway,0,0,,,530081.84,180645.66,530180.72,180655.90
4260259,Adelaide Street,,unclassified,0,0,,,530154.57,180586.28,530156.12,180586.28
4260260,Exchange Court,,footway,0,0,,,530296.89,180718.08,530350.62,180664.71
4260262,Inigo Place,,footway,0,0,,,530226.54,180794.03,530280.97,180835.40
4260265,Garrick Street,,unclassified,0,0,30,,530063.92,180876.65,530072.42,180872.34
4260266,Floral Street,,unclassified,1,0,,,530123.64,180859.29,530294.35,180990.41
4260267,Rose Street,,service,0,0,,,530139.75,180854.07,530168.50,180834.74
4260268,Lazenby Court,,footway,0,0,,,530162.25,180859.21,530165.85,180856.93
4260269,Rose Street,,footway,0,0,,,530121.35,180902.60,530124.41,180902.60
4260271,Conduit Court,,footway,0,0,,,530144.55,180897.37,530180.79,180897.37
4260272,Banbury Court,,footway,0,0,,,530184.60,180921.68,530217.66,180921.68
4260273,Langley Court,,footway,0,0,,,530220.58,180984.22,530251.55,180953.71
4260275,Floral Street,,unclassified,1,0,,,530294.35,181033.92,530384.58,181072.85
4260276,,,footway,0,0,,,530303.15,181033.92,530341.84,181033.92
4260277,Neal Street,,pedestrian,0,0,,,530072.45,181166.99,530150.27,181166.99
4260278,Langley Street,,unclassified,1,0,,,530149.92,180997.42,530220.58,180997.42
4260281,Cranbourn Street,B402,secondary,1,0,30,,530063.92,180874.16,529975.83,180820.91
4260282,Great Newport Street,,unclassified,1,0,,,529975.71,180884.02,530053.37,180884.09
4260283,Upper Saint Martin's Lane,B404,secondary,1,0,20,,530054.77,180973.21,530057.34,180973.21
4260284,Monmouth Street,B404,secondary,1,0,20,,530063.43,181079.03,530054.77,180992.07
4260285,Tower Street,,unclassified,1,0,20,,529981.95,181060.42,530054.77,180992.07
4260286,Mercer Street,,unclassified,1,0,20,,530180.55,181004.38,530111.78,181043.60
4260287,Earlham Street,,pedestrian,1,0,20,,530070.31,181116.46,530180.03,181116.56
4266560,Little St James's Street,,unclassified,1,0,,,529293.14,180120.56,529251.81,180050.24
4266561,Russell Court,,service,1,0,,,529299.71,180101.12,529235.69,180083.21
4266562,Stable Yard Road,,service,0,0,,,529241.54,180009.28,529266.96,180000.55
4266564,Milkmaid's Passage,,footway,0,0,,,529191.27,180013.42,529160.38,180013.42
4266579,Carlton Gardens,,unclassified,0,0,,,529602.01,180293.85,529598.37,180293.85
4266580,Waterloo Place,,unclassified,0,0,,,529712.09,180345.77,529758.74,180267.89
4268030,,,steps,0,0,,,530791.40,180068.37,530787.93,180076.18
4268168,Granville Place,,unclassified,1,0,,,528104.57,181115.23,528036.59,181096.59
4272915,Colville Place,,pedestrian,0,0,,,529468.13,181698.05,529543.20,181722.31
4276279,Portman Mews South,,unclassified,1,0,30,,528026.73,181153.94,528170.03,181173.40
4276376,Old Brewer's Yard,,service,0,0,,,530186.73,181084.74,530197.51,181084.74
4276390,Neal's Yard,,footway,0,0,,,530070.49,181188.90,530130.58,181149.79
4276391,Betterton Street,,unclassified,1,0,20,,530228.25,181191.39,530325.88,181277.20
4276392,Monmouth Street,B404,secondary,1,0,20,,530072.45,181237.38,530064.47,181101.36
4277054,Melbourne Place,,unclassified,0,0,,,530827.16,181010.67,530832.23,180971.96
4277058,Southampton Street,,unclassified,0,0,,,530370.02,180814.00,530442.01,180756.08
4300619,Long Yard,,unclassified,0,0,20,,530588.67,182128.03,530662.26,182127.07
4324172,Kirk Street,,unclassified,0,0,20,,530781.70,182032.09,530776.47,182032.09
4324189,Northington Street,,unclassified,1,0,20,,530728.62,182011.81,530766.58,182011.81
4336996,,,footway,0,0,,,530396.08,180367.16,530420.05,180367.16
4336997,,,footway,0,0,,,530448.19,180495.92,530449.12,180505.89
4337023,,,steps,0,0,,,530717.79,180213.20,530705.91,180214.27
